latitude,longitude
40.838559364,-73.896605923
40.86184273,-73.902950609
40.679494345,-73.946819015
40.704574148,-73.94866727899999
40.608461244000004,-74.082436361
40.630331638,-73.921300714
40.641708493,-73.916977746
40.800846321,-73.949030085
40.691675941,-73.762387226
40.764830055,-73.822077072
40.53719148,-74.202564658
40.593936153,-73.75826291
40.669631364000004,-73.81052884399999
40.63148049,-73.919544819
40.679745514000004,-73.761611316
40.836403673,-73.866184268
40.850829671,-73.915220281
40.820242163,-73.946562023
40.800694331,-73.941109286
40.87058038,-73.868245145
40.686546227,-73.82718974699999
40.748405019,-73.88690750100001
40.655931937,-73.909650986
40.86235854,-73.896413467
40.600409168,-73.750904058
40.7651908,-73.814134129
40.747160115999996,-73.869860655
40.877607601,-73.881646914
40.645811329000004,-73.89904509899999
40.658931743000004,-74.00301458199999
40.906129566,-73.84811484
40.758232371,-73.977430585
40.687148133,-73.975103688
40.760737358,-73.825484777
40.76712757,-73.956496281
40.761715091999996,-73.965008102
40.671411663,-73.88151172399999
40.65241228,-73.937250675
40.843833675,-73.892484706
40.83046481,-73.89926360300001
40.8472597,-73.862110641
40.66130378,-73.917357046
40.743947811999995,-73.855269187
40.715594425999996,-73.832958266
40.737203099,-73.983272598
40.744985243,-73.989918216
40.661591545,-73.938575659
40.818543545,-73.94735099399999
40.756043535,-73.986949544
40.867902134,-73.89563833300001
40.840876814,-73.872807133
40.869058532,-73.879630148
40.88920170000001,-73.831299587
40.738219595,-73.992012181
40.710691678,-73.98470402699999
40.826692021999996,-73.935391684
40.749292155999996,-74.00301145600001
40.576752988,-73.965464976
40.7883365,-73.939079866
40.699255721,-73.939298306
40.576645978,-73.976480396
40.738502646,-73.920581152
40.687319648,-73.821400475
40.604392808,-73.997883882
40.694150536,-73.800809122
40.595043561,-73.785142445
40.668854705,-73.867493702
40.813318753000004,-73.909437335
40.68336304,-73.974867134
40.68336304,-73.974867134
40.693296142,-73.97385729199999
40.757554090999996,-73.975820947
40.856396239,-73.901765627
40.812583588,-73.950928525
40.881792687,-73.863713376
40.707024575,-73.798260291
40.705347323000005,-73.941157446
40.678173826999995,-73.980861054
40.717282866,-74.00054977
40.762614794,-73.916043705
40.668108463,-73.768747038
40.659453238000005,-73.938346956
40.659453238000005,-73.938346956
40.616953781,-74.082241537
40.628236346,-73.942803357
40.826434114,-73.952533459
40.765740285999996,-73.98359755199999
40.877881072,-73.907610053
40.576645978,-73.976480396
40.626858064000004,-74.163443377
40.652924017,-73.944969766
40.816624329,-73.88856544800001
40.807780621999996,-73.945484727
40.786792446,-73.947134154
40.768810785999996,-73.958361645
40.733926841,-73.871582398
40.680178278,-73.901689902
40.69969571,-73.98169156899999
40.709034465,-73.813327653
40.832486409,-73.904232905
40.698317848,-73.981760468
40.668155231,-73.95205491600001
40.732303271,-73.865530959
40.576645978,-73.976480396
40.795581553000005,-73.932297815
40.705311783,-73.801385312
40.819095837,-73.942852488
40.720734983,-73.844435527
40.75109903,-73.860642223
40.720732878,-74.005907047
40.720053611,-73.98163907899999
40.671109808000004,-73.91588131
40.840435019000005,-73.922389381
40.819031740999996,-73.918429307
40.640550651999995,-73.925673806
40.763320339,-73.973717904
40.866418569000004,-73.921556421
40.618884955,-73.908930287
40.70426739,-73.89355376
40.707730885,-73.955907446
40.721388243,-73.947950845
40.802091970999996,-73.93700122199999
40.74484992,-73.982884528
40.758228256,-73.986122517
40.77817761,-73.790935265
40.85337642,-73.90426428
40.66274742,-73.944615635
40.716372264,-73.966640779
40.824040004000004,-73.944759612
40.700592873000005,-73.815854197
40.598537593,-73.748559596
40.596462931,-73.77246640899999
40.847334886999995,-73.903741652
40.577252242,-74.000033837
40.80722468,-73.919476885
40.822861142,-73.919165302
40.888060945,-73.858637203
40.648706769,-73.90513094100001
40.831631856,-73.867259875
40.703982028,-73.96537743
40.671628995,-73.842956685
40.574825536,-73.973550886
40.749383624000004,-73.877608722
40.681262459,-73.91550435399999
40.671959066999996,-73.891049422
40.691829575999996,-73.856940116
40.81908109,-73.900845224
40.740308565,-74.0038266
40.673238089,-73.900070667
40.884043016,-73.897967298
40.573909069,-74.00049459
40.857454424000004,-73.847542764
40.640291819,-73.994333568
40.791882345,-73.938422952
40.83469937,-73.942495779
40.810033244,-73.916616065
40.636766283,-74.07743068
40.770646651999996,-73.91706612
40.670362458,-73.92679774300001
40.695941268,-73.904667047
40.877041796,-73.84636964
40.734498689,-73.95835061
40.798847456,-73.953878662
40.558096408000004,-74.146278033
40.703123371,-73.92158266
40.702818489,-73.925391595
40.702818489,-73.925391595
40.76795511,-73.982362342
40.64063408,-74.014980128
40.833937544,-73.929797847
40.856162956999995,-73.844397124
40.838498914,-73.91316880800001
40.733276458,-74.00507465300001
40.66624999,-73.90019648399999
40.797045758,-73.929822304
40.717742701,-73.98279048100001
40.716393511999996,-73.996523971
40.75270085,-73.932911665
40.595037786,-73.772168798
40.624015086,-73.920159013
40.879657598,-73.842378539
40.845776524,-73.93632734
40.762168598,-73.925783564
40.698078486,-73.94531477
40.821833944,-73.900729117
40.685021811,-73.914169108
40.709030676,-73.940919743
40.707901351,-73.786740837
40.639550643,-74.00714295600001
40.83335738,-73.919799399
40.670570942,-73.922428421
40.660778472,-73.91974376600001
40.684662335,-73.72740867899999
40.748777154,-73.870196752
40.754571596999995,-73.9687512
40.698048287,-73.92570707899999
40.635748326999995,-74.12144713800001
40.648650085,-73.950335563
40.666262679,-73.90547004
40.724068963,-73.94597531
40.720663793,-73.988063995
40.687280265,-73.944696221
40.575301036999996,-73.976542065
40.830264811,-73.906205469
40.658701516,-73.95041818600001
40.753775761,-73.865769144
40.652197455999996,-73.941060166
40.758711363,-73.863893017
40.73334793,-74.000903512
40.64084359,-74.004004659
40.837457694,-73.94227294699999
40.837001024,-73.90370600899999
40.749110765,-73.99200726699999
40.684282045,-73.989343283
40.665768566,-73.908805
40.595263315,-73.973477977
40.62981226,-74.004720926
40.693367941,-73.975847827
40.598670194,-73.757903676
40.652569874,-73.934378226
40.743171849,-73.97698458800001
40.757346533,-73.907448766
40.671988148000004,-73.92377502
40.873867549,-73.888118775
40.76140476,-73.999676569
40.860389075,-73.88888617100001
40.653900724,-73.929129549
40.740181295,-73.984264222
40.748070049,-73.861659095
40.65239368,-74.002751203
40.854410101,-73.882331632
40.824083268,-73.85978480600001
40.683587995,-73.86223995600001
40.702078451999995,-73.783142067
40.702078451999995,-73.783142067
40.665265601,-73.739552513
40.60295589,-73.75196052
40.751449824,-73.976050545
40.660302915,-73.93613673
40.624317036,-74.02624465699999
40.683694654,-73.96286045800001
40.81194969,-73.925554652
40.714935822,-74.007941027
40.80226442,-73.953327272
40.711071595,-73.950004099
40.702469154,-73.992795487
40.711978882,-73.961030328
40.685923967,-73.920596898
40.748405019,-73.88690750100001
40.88367976,-73.833450905
40.648650085,-73.950335563
40.692979504,-73.780239915
40.598889605,-73.82068634699999
40.666428712,-73.756796235
40.64010787,-74.006559295
40.677567638,-73.941423507
40.757346533,-73.907448766
40.757240531,-73.98979363699999
40.649241053000004,-73.952317163
40.73261505,-74.002797817
40.66518504,-73.978038796
40.757843983,-73.961797604
40.621643456,-74.009630172
40.722058355,-73.99047726100001
40.590942615,-73.937182415
40.724722277,-73.940530622
40.66411807,-73.960337385
40.593986849000004,-74.14243906
40.720936140999996,-73.999453094
40.562773125,-74.140025927
40.793665625,-73.971517339
40.662000251,-73.912688485
40.724397188000005,-73.974422337
40.763777448,-73.922272941
40.762663210999996,-73.982125494
40.815940190999996,-73.92940136600001
40.654836833000005,-73.93894228
40.814763236,-73.958806155
40.573909069,-74.00049459
40.684069959,-73.870740954
40.607626994,-73.815908939
40.760157529000004,-73.983952679
40.679026817,-73.89099461100001
40.739648336,-73.98109239
40.696549266,-73.93908439399999
40.611062702,-73.964539613
40.866478011,-73.850982097
40.693642301,-73.847178082
40.681647104,-73.989783571
40.599650994,-73.981013196
40.780471455,-73.953833617
40.76938238,-73.907626991
40.839905096,-73.88583760600001
40.844496352,-73.91349710899999
40.659504172,-73.960563592
40.62139897,-73.962567318
40.757379416999996,-73.83401937100001
40.701282946,-73.905099405
40.742099775999996,-73.87320501100001
40.828508045999996,-73.90945641
40.742663608,-73.998049108
40.742883474,-73.933939224
40.700741998000005,-73.895337392
40.599718193,-73.822232571
40.690938761999995,-73.92915509
40.762500356,-73.965899319
40.744705683,-73.997067435
40.718797265999996,-73.753347584
40.828352541,-73.940427166
40.761983091,-73.986334713
40.676083154000004,-73.97165768100001
40.837781618,-73.919457971
40.820504295999996,-73.91282015
40.820157183,-73.95311601
40.652727946,-73.948321553
40.784507365,-73.97548255699999
40.750927823000005,-73.99253038399999
40.737653007,-73.703000439
40.758711971,-73.993287535
40.837781618,-73.919457971
40.822266323,-73.956156737
40.744938854000004,-73.88189342
40.73727567,-73.998763743
40.877607601,-73.881646914
40.729422772,-74.006099043
40.796444217,-73.964917615
40.667260649,-73.959784
40.837136225,-73.90793767699999
40.664279563,-73.930473822
40.695645935,-73.803711273
40.5895818,-73.949551379
40.875888469,-73.858829418
40.720255223,-74.00709028
40.828851045,-73.94383419100001
40.832663966999995,-73.877260393
40.769561241999995,-73.915363447
40.723557376,-74.001650179
40.745598042,-73.933954577
40.683153123000004,-73.918638781
40.723870713000004,-73.864970733
40.733589824,-73.97652243
40.582386764,-73.953920137
40.738506874,-73.983391352
40.68786151,-73.955909767
40.599253471,-74.072792284
40.667831754,-73.931216296
40.600067076,-73.751369873
40.514788646999996,-74.24845611100001
40.73669807,-73.983316026
40.633135820999996,-73.942853201
40.681684463,-73.918348531
40.737301962,-73.863611987
40.833569404,-73.938825243
40.606697101,-73.982347316
40.670399527,-73.956624257
40.824940427,-73.82430469399999
40.70338114,-73.779682663
40.845581091,-73.891455406
40.619772025,-73.944056943
40.831576256,-73.850955472
40.776412361999995,-73.94825084600001
40.855823836999996,-73.929785592
40.746790539,-73.892038615
40.796298543,-73.974607802
40.815390930999996,-73.909326134
40.73992952,-73.763965326
40.779168082,-73.95478414600001
40.669058206,-73.910581264
40.745590269000004,-73.751418659
40.670721744,-73.914457875
40.683760855,-73.816913845
40.851525886,-73.900312493
40.762540554,-73.814867103
40.682356925,-73.83412678
40.843148201999995,-73.881975673
40.852143231999996,-73.929854542
40.72663288,-73.850194399
40.722697719,-73.846653281
40.765631321,-73.991106394
40.676088375,-73.96131087
40.675014108,-73.76862936
40.666262679,-73.90547004
40.674743924,-73.889902059
40.668333118,-73.896902238
40.823948439,-73.948553517
40.674583308,-73.93022154100001
40.789260224,-73.947710001
40.753136176,-73.863384663
40.884794121999995,-73.896910132
40.67151496,-73.907337152
40.668647132,-73.873279756
40.668647132,-73.873279756
40.776427651,-73.979518562
40.675411501,-73.87191498
40.762748126,-73.95969746899999
40.754552769,-73.830554159
40.60256531,-74.164345426
40.696822606,-73.889609553
40.668758699,-73.89403579100001
40.698766949,-73.75512391
40.638614237,-73.948267625
40.584307859,-73.982907665
40.708907927,-73.954719986
40.806482362,-73.91771863
40.680838874,-73.841788472
40.824746846,-73.95434849600001
40.724397188000005,-73.974422337
40.665787465,-73.919413325
40.723990413,-73.80487607399999
40.850691223000005,-73.93943844100001
40.65257276,-73.951219199
40.762354796,-73.976530341
40.733987106,-73.990944635
40.569362893000005,-73.864106049
40.757709014,-73.969395843
40.770741681,-73.98737989899999
40.702869645999996,-73.989603595
40.7380024,-73.98789129
40.656145362,-73.743531002
40.835405287,-73.92030647600001
40.648443859000004,-73.893275246
40.795230290999996,-73.948322897
40.674188253000004,-73.967829916
40.731989678000005,-73.950634271
40.729488307,-74.010735392
40.780804828,-73.817047821
40.732828332,-73.986062857
40.604392808,-73.997883882
40.672573951,-73.910176398
40.575554238,-73.980141709
40.748207471,-73.82007151399999
40.706406687,-73.89181547300001
40.681327661,-73.89175881
40.827911797,-73.912170875
40.756043535,-73.986949544
40.837781618,-73.919457971
40.694329324,-73.93511605399999
40.71521603,-73.997292382
40.672432491,-73.915472281
40.882695805,-73.889492604
40.763158589,-73.815157786
40.858377933,-73.90506685
40.690754843,-73.956816554
40.83096906,-73.88942674399999
40.758595921,-73.985086478
40.623198548000005,-73.946197442
40.663526821,-73.95720904699999
40.638984176,-74.171252305
40.610717129,-73.92098528300001
40.643086138,-74.00166980600001
40.680636518,-73.985121936
40.778214394,-73.92169643300001
40.754448963,-73.988115693
40.694542299999995,-73.99336251
40.870167689,-73.890977775
40.868328026,-73.88188398
40.783029481,-73.799737995
40.705467835,-73.79489629
40.76187469,-73.96635808399999
40.733926841,-73.871582398
40.764535539,-73.970728388
40.673573979000004,-73.90787865
40.685138597,-73.991549804
40.708342566999995,-73.908591659
40.745676707,-73.987720275
40.841407816,-73.87650336600001
40.675769912,-73.915161614
40.689368812,-73.957026593
40.76795511,-73.982362342
40.713000032,-73.961321911
40.608502011,-73.975921745
40.602001181,-74.131328562
40.672765215,-73.87664619600001
40.582109905,-73.825580726
40.725332748,-73.972672183
40.780861766,-73.844616421
40.650606216999996,-73.972082938
40.732631553000004,-74.000290105
40.708518530999996,-74.008448838
40.810772766999996,-73.95259159
40.68378593,-73.769745503
40.760936765,-73.969134458
40.832533731999995,-73.919464323
40.751155321999995,-73.85729996
40.826906394,-73.935900956
40.765024079,-73.98483595
40.662000251,-73.912688485
40.63962308,-73.917848709
40.823557086,-73.939589595
40.843762188,-73.911745153
40.843762188,-73.911745153
40.862524865,-73.89826061
40.586511556,-73.95233674800001
40.818054656,-73.922458835
40.724051381,-73.99618083600001
40.794515091,-73.96632353300001
40.806617895,-73.936765755
40.832941761,-73.935432593
40.851776599000004,-73.83241384899999
40.661022619,-73.908526744
40.661096839,-73.919703735
40.800654436,-73.956315447
40.702839772,-73.994101038
40.894595431,-73.90328981100001
40.723988311999996,-74.000748251
40.657950578000005,-73.907738036
40.657739603,-73.86859703100001
40.657999980999996,-73.98256440899999
40.609939555,-73.962876276
40.678584334,-74.003570686
40.778412523,-73.98208877
40.847050087,-73.895045751
40.720255223,-74.00709028
40.734290464000004,-73.980415548
40.714911527,-73.824111353
40.86539697,-73.89345131600001
40.693334496999995,-73.991736282
40.697764631999995,-73.938023022
40.623226819,-74.149226973
40.669624113000005,-73.911204138
40.707447364000004,-73.79214176800001
40.564596361,-74.137186422
40.755788995,-74.001986659
40.728851375,-73.871216944
40.682109905,-73.94077053
40.739386042,-74.00896878100001
40.79605784,-73.967052307
40.851111636,-73.935255912
40.856121627,-73.892378083
40.647371714,-73.979705923
40.613905808,-74.010504294
40.864431763,-73.903883212
40.675817162,-74.010669068
40.669101835999996,-73.897102917
40.60295589,-73.75196052
40.834219425,-73.912531149
40.666898844,-73.878495425
40.751113794,-73.868531956
40.760396139,-73.767502535
40.832633767,-73.925365282
40.721877518,-74.004204344
40.865658464,-73.891310558
40.654382242,-73.946550714
40.760611499,-73.964333662
40.714394558,-73.986257895
40.7646687,-73.97695189
40.616953781,-74.082241537
40.688663587,-73.93917092699999
40.663382884,-73.886665968
40.806255831,-73.852814665
40.744421331,-73.875254034
40.667604835,-73.869020974
40.743248017,-73.992563724
40.737082284,-73.9829623
40.834219425,-73.912531149
40.633606208,-73.913698407
40.664239422,-73.908425011
40.67198359,-73.95749922600001
40.576645978,-73.976480396
40.735081518,-73.866005263
40.750927823000005,-73.99253038399999
40.753824711,-73.979590479
40.699614299000004,-73.919754719
40.668155231,-73.95205491600001
40.710744,-73.961810169
40.598591176999996,-73.979133788
40.648161243000004,-74.00176723199999
40.76636433,-73.823838288
40.798266747,-73.93375785399999
40.574140128,-74.106007765
40.715957116999995,-73.997353676
40.698277654,-73.83484450600001
40.765255216,-73.818382912
40.741862525,-73.925127742
40.689475563,-73.798875906
40.742237851999995,-73.991192516
40.695181168000005,-73.84441942
40.695345187,-73.80119863
40.865658464,-73.891310558
40.837134824,-73.909636206
40.848635338,-73.934242644
40.69510876,-73.805800843
40.770398799999995,-73.989488358
40.631045675,-73.979440681
40.671246534,-73.866093853
40.575722922,-73.963010484
40.636539639,-74.006688652
40.830722328,-73.827126059
40.691531455,-73.997632307
40.697483451,-73.940933582
40.697483451,-73.940933582
40.59225853,-74.074646187
40.659068761,-73.884582837
40.723809613,-73.991804659
40.738153653000005,-74.008903662
