station id,latitude,longitude,Arrivals_true,Departures_true,Arrivals,Departures,name
295,40.71406667,-73.99293911,73.58608059,73.83882784,418.8386606,417.2263587,Pike St & E Broadway
410,40.72066442,-73.98517977,130.6446886,131.3296703,373.2087489,369.3344017,Suffolk St & Stanton St
531,40.71893904,-73.99266288,138.4652015,137.992674,751.2602826,750.8343959,Forsyth St & Broome St
279,40.707873,-74.00167,95.42490842,97.52380952,181.1214926,178.3440276,Peck Slip & Front St
3260,40.72706363,-73.99662137,155.2307692,158.6996337,387.4612906,378.8966711,Mercer St & Bleecker St
356,40.71622644,-73.98261206,57.63003663,40.18681319,186.5031131,238.0968556,Bialystoker Pl & Delancey St
325,40.73624527,-73.98473765,99.20512821,98.97435897,336.7576265,337.0442409,E 19 St & 3 Ave
264,40.70706456,-74.00731853,63.01831502,64.40659341,445.3889701,438.677742,Maiden Ln & Pearl St
260,40.70365182,-74.01167797,33.9010989,34.35164835,128.4547165,126.5378687,Broad St & Bridge St
3106,40.72325,-73.94308,39.98901099,39.60805861,96.5995864,97.32339636,Driggs Ave & N Henry St
82,40.71117416,-74.00016545,29.07692308,29.79120879,229.4456397,226.2553627,St James Pl & Pearl St
280,40.73331967,-73.99510132,68.32967033,69.13919414,517.2108118,510.1116517,E 10 St & 5 Ave
407,40.700469,-73.991454,30.46153846,28.52747253,219.102389,221.7053058,Henry St & Poplar St
331,40.71173107,-73.99193043,50.24908425,50.6007326,220.8439131,220.3672341,Pike St & Monroe St
3440,40.69241829,-73.98949474,79.23076923,78.6996337,478.0427566,477.7374016,Fulton St & Adams St
3282,40.78307,-73.95939,135.1428571,136.1465201,198.2700971,197.5232041,5 Ave & E 88 St
3321,40.6831164,-73.99785267,30.45421245,30.1978022,183.8915738,184.0936772,Clinton St & Union St
539,40.71534825,-73.96024116,119.6227106,124.2820513,534.9000828,521.4824803,Metropolitan Ave & Bedford Ave
322,40.696192,-73.991218,41.71794872,40.31868132,257.1326355,263.1660608,Clinton St & Tillary St
427,40.701907,-74.013942,72.97802198,74.27472527,92.47698233,91.13002032,Bus Slip & State St
3110,40.72708584,-73.95299117,56.52380952,56.74725275,167.8354303,166.5688504,Meserole Ave & Manhattan Ave
242,40.697787,-73.973736,32.46153846,35.47619048,169.9455125,157.2042174,Carlton Ave & Flushing Ave
497,40.73704984,-73.99009296,302.1868132,313.7802198,908.035638,880.190269,E 17 St & Broadway
361,40.71605866,-73.99190759,123.985348,124.8131868,214.8248442,213.7703496,Allen St & Hester St
3329,40.6829151,-73.99318208,32.3040293,32.82051282,180.5128204,177.1922262,Degraw St & Smith St
326,40.72953837,-73.98426726,128.8754579,130.0842491,776.5696864,764.7252463,E 11 St & 1 Ave
3412,40.6853761,-73.98302136,28.12820513,28.13186813,194.0856626,185.5767678,Pacific St & Nevins St
339,40.72580614,-73.97422494,39.99267399,30.37728938,166.9142574,199.4605108,Avenue D & E 12 St
3043,40.6814598,-73.934903,9.761904762,9.765567766,24.68486799,24.58062672,Lewis Ave & Decatur St
316,40.70955958,-74.00653609,61.68498168,61.71062271,460.3828717,460.0811973,Fulton St & William St
460,40.71285887,-73.96590294,108.5164835,108.7728938,270.9542403,274.7045223,S 4 St & Wythe Ave
340,40.71269042,-73.98776323,56.5970696,56.86446886,142.020958,141.2766891,Madison St & Clinton St
473,40.72110063,-73.9919254,76.62637363,78.21611722,241.9502175,238.758699,Rivington St & Chrystie St
3311,40.68763155,-74.0016256,29.23443223,30.40659341,103.1361928,99.03979834,Columbia St & Kane St
3409,40.6867443,-73.99063168,97.05860806,102.3333333,322.0346557,310.0169838,Bergen St & Smith St
445,40.72740794,-73.98142006,166.8095238,194.4652015,363.6725143,334.8329167,E 10 St & Avenue A
337,40.7037992,-74.00838676,52.16849817,53.38095238,185.4513762,182.775013,Old Slip & Front St
291,40.713126,-73.984844,46.75824176,46.84615385,221.9597,229.5164762,Madison St & Montgomery St
314,40.69383,-73.990539,55.97802198,50.67032967,277.9173688,289.1088955,Cadman Plaza West & Montague St
342,40.71739973,-73.98016555,54.58974359,53.61538462,301.4421574,297.3268609,Columbia St & Rivington St
237,40.73047309,-73.98672378,150.3223443,151.6483516,353.2596406,350.5183575,E 11 St & 2 Ave
341,40.71782143,-73.97628939,44.85714286,45.16117216,119.316996,119.0973334,Stanton St & Mangin St
332,40.71219906,-73.97948148,51.48717949,51.26373626,51.26373626,51.48717949,Cherry St
400,40.71926081,-73.98178024,26.61904762,26.45787546,268.1692236,273.9183937,Pitt St & Stanton St
391,40.69760127,-73.99344559,80.66666667,61.84249084,187.2960996,213.6100995,Clark St & Henry St
3078,40.70924826,-73.96063149,46.29304029,43.9047619,93.01038365,101.2302317,Broadway & Roebling St
232,40.69597683,-73.99014892,42.31135531,41.13553114,207.7423024,217.5498836,Cadman Plaza E & Tillary St
501,40.744219,-73.97121214,126.3260073,127.5934066,226.6110728,225.2910417,FDR Drive & E 35 St
3455,40.68680821,-73.98036182,13.17216117,13.67032967,327.5248229,295.356971,Schermerhorn St & 3 Ave
334,40.74238787,-73.99726235,120.4652015,121.003663,875.0477579,865.0514832,W 20 St & 7 Ave
174,40.7381765,-73.97738662,101.4652015,101.4285714,374.8215444,374.8922375,E 25 St & 1 Ave
3300,40.66514682,-73.97637606,34.22344322,33.33699634,50.40798083,53.94479449,Prospect Park West & 8 St
3414,40.68094472,-73.97567332,39.13186813,39.21245421,210.1728244,209.3283304,Bergen St & Flatbush Ave
3581,40.6740123,-73.9671457,30.36996337,29.04029304,125.0786036,135.425166,Underhill Ave & Lincoln Pl
3413,40.6827549,-73.98258555,26.43589744,26.89010989,127.9674347,124.782586,Wyckoff St & 3 Ave
3242,40.69102926,-73.99183363,42.42857143,41.95238095,246.3813697,249.3834701,Schermerhorn St & Court St
262,40.6917823,-73.9737299,35.29304029,29.68864469,117.9036642,137.9010616,Washington Park
3558,40.6794388,-73.9680438,36.74725275,36.23809524,132.1367958,134.4132653,Bergen St & Vanderbilt Ave
270,40.69308257,-73.97178913,51.76556777,51.12820513,184.0869064,187.9695342,Adelphi St & Myrtle Ave
3046,40.682601,-73.938037,14.63003663,14.82783883,48.36852269,48.01878797,Marcus Garvey Blvd & Macon St
3317,40.6686273,-73.98700053,18.17582418,18.23809524,130.2052893,129.4853761,10 St & 5 Ave
3371,40.67461342,-73.98501143,17.05128205,18.37362637,108.1776009,100.9611793,4 Ave & 2 St
244,40.69196035,-73.96536851,44.3956044,40.45421245,129.6291349,145.3752875,Willoughby Ave & Hall St
3050,40.6851532,-73.94111,18.93406593,18.73260073,44.35844166,44.69723322,Putnam Ave & Throop Ave
3417,40.6795766,-73.97854971,40.46520147,41.97069597,191.3242088,187.1114831,Baltic St & 5 Ave
120,40.68676793,-73.95928168,29.85714286,27.53846154,91.35533454,98.41422556,Lexington Ave & Classon Ave
3637,40.68323865,-73.96599591,39.86080586,39.75824176,117.876867,124.2922935,Fulton St & Waverly Ave
365,40.68223166,-73.9614583,31.98168498,28.85347985,84.81059816,92.50462269,Fulton St & Grand Ave
3549,40.678045,-73.962408,25.91575092,25.25641026,93.63812709,96.75399146,Grand Ave & Bergen St
3397,40.6763947,-73.99869893,23.84615385,24.47985348,100.2077976,98.08363738,Court St & Nelson St
3364,40.6751622,-73.9814832,34.81318681,35.97802198,185.3872921,179.0777442,Carroll St & 5 Ave
3398,40.6746957,-73.99785768,31.68498168,32.35897436,80.49986157,78.91935491,Smith St & 9 St
3419,40.6792788,-73.98154004,32.51282051,34.76923077,183.7784031,175.0854067,Douglass St & 4 Ave
3365,40.6703837,-73.97839676,38.67765568,37.32600733,115.7889807,119.6918249,3 St & 7 Ave
390,40.69221589,-73.9842844,47.06227106,46.85347985,319.5876095,307.1527926,Duffield St & Willoughby St
3537,40.6809741,-73.9710097,26.17948718,26.00732601,81.44834694,84.25883618,Carlton Ave & Dean St
3049,40.68488,-73.96304,21.42490842,21.48351648,121.9015538,135.7170253,Cambridge Pl & Gates Ave
274,40.68691865,-73.976682,52.09157509,54.58241758,371.3466053,359.799717,Lafayette Ave & Fort Greene Pl
3349,40.6729679,-73.97087984,64.16483516,56.94871795,149.1148323,165.1754898,Grand Army Plaza & Plaza St West
3054,40.6894932,-73.942061,15.74358974,15.6043956,37.39251008,37.76318339,Greene Ave & Throop Ave
3339,40.6765304,-73.97846879,25.82051282,26.38461538,174.0670048,169.3398357,Berkeley Pl & 6 Ave
3407,40.679098,-73.98765475,32.5970696,34.76923077,114.8618859,107.8502922,Union St & Nevins St
3306,40.6662078,-73.98199886,27.57509158,25.42857143,102.4287174,109.9308044,10 St & 7 Ave
397,40.68415748,-73.96922273,22.1978022,18.49084249,89.18382796,98.04144565,Fulton St & Clermont Ave
420,40.68764484,-73.96968902,29.9010989,24.29304029,91.58503919,111.7883228,Clermont Ave & Lafayette Ave
3544,40.6804836,-73.9646795,24.6043956,24.06227106,126.0055654,129.41379,Underhill Ave & Pacific St
3404,40.6704922,-73.98541675,23.7032967,23.996337,117.5828595,114.4135539,7 St & 5 Ave
354,40.69363137,-73.96223558,40.62271062,40.35164835,69.23758744,71.91046408,Emerson Pl & Myrtle Ave
3486,40.68841743,-73.98451656,58.45054945,59.28205128,267.8177143,250.8312609,Schermerhorn St & Bond St
3232,40.68962189,-73.98304269,59.59340659,69.15750916,261.0994846,227.7189114,Bond St & Fulton St
396,40.68034242,-73.95576894,23.71794872,20.55677656,74.38680898,84.29150997,Lefferts Pl & Franklin Ave
3576,40.6767,-73.969024,40.41025641,38.49450549,138.3524804,145.8346848,Park Pl & Vanderbilt Ave
364,40.68900443,-73.96023854,43.93040293,41.45421245,58.11084913,64.36154069,Lafayette Ave & Classon Ave
144,40.69839895,-73.98068914,24.31868132,27.46886447,83.51714933,75.35551863,Nassau St & Navy St
436,40.68216564,-73.95399026,20.13919414,17.49084249,51.85817988,58.05922709,Hancock St & Bedford Ave
353,40.68539567,-73.97431458,31.96336996,31.31868132,170.3480131,172.5920645,S Portland Ave & Hanson Pl
3044,40.6800105,-73.938475,6.402930403,6.296703297,23.28494573,23.35297434,Albany Ave & Fulton St
258,40.68940747,-73.96885458,52.93772894,41.6959707,111.2904492,130.0579961,DeKalb Ave & Vanderbilt Ave
3373,40.6750705,-73.98775226,37.3992674,40.76923077,81.7090613,76.25112158,3 St & 3 Ave
3418,40.6750207,-73.97111473,54.79120879,44.87545788,93.41785857,104.027915,Plaza St West & Flatbush Ave
421,40.69573398,-73.97129668,20.1025641,18.25641026,163.6557252,168.4005863,Clermont Ave & Park Ave
399,40.68851534,-73.9647628,44.38827839,29.38095238,111.0816987,147.2533043,Lafayette Ave & St James Pl
3405,40.6704836,-73.98208968,18.63369963,18.45421245,124.327326,125.9601432,5 St & 6 Ave
282,40.70764494,-73.96841526,48.53113553,48.80952381,70.57642177,71.77118124,Kent Ave & S 11 St
3384,40.6787242,-73.99599099,30.71794872,30.62271062,137.1948642,137.0731484,Smith St & 3 St
3582,40.6721683,-73.9609,11.12454212,9.824175824,63.10192335,67.51692677,Lincoln Pl & Classon Ave
3571,40.676368,-73.952918,24.04029304,23.83882784,80.11226942,81.17413458,Bedford Ave & Bergen St
3368,40.6728155,-73.98352355,42.75457875,43.94139194,90.16217104,87.09937689,5 Ave & 3 St
3401,40.6724811,-73.99331394,12.03663004,12.56043956,35.21982434,33.21759533,2 Ave & 9 St
3415,40.6793307,-73.97519523,29.89377289,30.0952381,122.1946044,120.2130961,Prospect Pl & 6 Ave
3420,40.6802133,-73.98432695,38.05494505,40.24542125,109.7413249,103.1369844,Douglass St & 3 Ave
3562,40.6765198,-73.9596082,29.34432234,28.76190476,110.4252778,112.8763513,Classon Ave & St Marks Ave
3546,40.6791944,-73.9587903,9.029304029,8.553113553,63.4961525,67.86266992,Pacific St & Classon Ave
3346,40.67514684,-73.97523209,50.43223443,50.50915751,174.5727022,178.70084,Berkeley Pl & 7 Ave
344,40.6851443,-73.95380904,31.66300366,29.6996337,37.67432622,39.77990242,Monroe St & Bedford Ave
3580,40.6737236,-73.9631611,25.02930403,23.84981685,75.96058446,79.25308023,St Johns Pl & Washington Ave
3361,40.6740886,-73.9787282,33.6007326,33.61904762,88.29907873,89.05758612,Carroll St & 6 Ave
416,40.68753406,-73.97265183,42.20879121,37.51282051,104.7704695,115.1358412,Cumberland St & Lafayette Ave
289,40.6845683,-73.95881081,24.33333333,17.80586081,46.97526087,55.73291799,Monroe St & Classon Ave
83,40.68382604,-73.97632328,45.6996337,48.57142857,201.6001267,190.7367069,Atlantic Ave & Fort Greene Pl
275,40.68650065,-73.96563307,29.87179487,25.97435897,93.11557618,102.218568,Washington Ave & Greene Ave
3421,40.6843549,-73.98901629,13.47252747,13.95970696,53.31938261,51.61233146,Hoyt St & Warren St
372,40.69454609,-73.95801365,19.49084249,19.31135531,39.67796458,39.90793549,Franklin Ave & Myrtle Ave
261,40.69474881,-73.98362464,39.34065934,39.60805861,174.4553987,176.3846563,Johnson St & Gold St
3478,40.65708867,-74.00870204,22.76923077,26.21245421,78.63736263,68.30769231,2 Ave & 36 St - Citi Bike HQ at Industry City
3249,40.68035608,-73.9476791,19.94871795,19.96336996,50.57828836,50.54728125,Verona Pl & Fulton St
366,40.693261,-73.968896,62.40659341,62.7032967,147.2226011,153.052594,Clinton Ave & Myrtle Ave
217,40.70277159,-73.99383605,93.56410256,112.3919414,263.3457754,225.5123652,Old Fulton St
419,40.69580705,-73.97355569,21.83150183,21.22344322,108.8030109,108.5145928,Carlton Ave & Park Ave
414,40.70281858,-73.98765762,55.08058608,62.43956044,295.9577717,267.1482881,Pearl St & Anchorage Pl
3382,40.680611,-73.99475825,53.0952381,54.04029304,101.1412613,99.75915433,Carroll St & Smith St
3423,40.66106337,-73.97945255,75.86446886,76.21978022,76.21978022,75.86446886,West Drive & Prospect Park West
3047,40.6823687,-73.944118,20.29304029,20.38095238,45.60444443,45.75204793,Halsey St & Tompkins Ave
324,40.689888,-73.981013,59.35531136,91.96703297,350.6878267,251.7381615,DeKalb Ave & Hudson Ave
239,40.69196566,-73.9813018,75.27472527,68.44688645,113.3676265,117.442392,Willoughby St & Fleet St
3319,40.666287,-73.98895053,28.83150183,29.04761905,93.62275005,92.65925422,14 St & 5 Ave
243,40.688226,-73.979382,32.68864469,43.43223443,214.2297764,190.8524015,Fulton St & Rockwell Pl
3352,40.67267243,-74.00879525,9.124542125,10.68131868,42.57900175,36.36470136,Sigourney St & Columbia St
3601,40.6627059,-73.9569115,7.344322344,7.93040293,45.48571272,42.90189722,Sterling St & Bedford Ave
3354,40.668132,-73.97363831,50.79487179,43.65567766,73.69204773,82.58817178,3 St & Prospect Park West
3358,40.6711978,-73.97484126,27.56776557,25.54578755,113.8951399,123.4239646,Garfield Pl & 8 Ave
409,40.6906495,-73.95643107,25.47252747,24.34432234,53.86920738,55.29743512,DeKalb Ave & Skillman St
119,40.69608941,-73.97803415,8.956043956,10.51282051,50.30280066,44.47594158,Park Ave & St Edwards St
245,40.69327018,-73.97703874,21.2014652,18.23443223,67.10952151,75.55975338,Myrtle Ave & St Edwards St
3377,40.6786115,-73.99037292,29.22710623,29.65201465,70.54247012,68.74658757,Carroll St & Bond St
430,40.7014851,-73.98656928,11.06593407,11.60805861,161.2686385,153.1801857,York St & Jay St
3066,40.69957608,-73.94708417,14.47252747,14.85714286,36.07811256,34.59993272,Tompkins Ave & Hopkins St
313,40.69610226,-73.96751037,38.0952381,40.16849817,162.1731216,157.0553739,Washington Ave & Park Ave
3303,40.6849894,-73.99440329,25.08791209,25.41758242,144.9577071,142.0739189,Butler St & Court St
3569,40.6758324,-73.9561677,24.36630037,24.07326007,122.5816531,124.7023232,Franklin Ave & St Marks Ave
3429,40.68506807,-73.9779076,110.7326007,111,394.5406267,386.9274976,Hanson Pl & Ashland Pl
3402,40.6902375,-73.99203074,73.04029304,73.79120879,361.4321388,357.942334,Court St & State St
3041,40.67890679,-73.94142771,16.38461538,16.43223443,25.73960673,25.75424567,Kingston Ave & Herkimer St
323,40.69236178,-73.98631746,64.61904762,64.08424908,267.5528066,266.7357907,Lawrence St & Willoughby St
3574,40.6769694,-73.96579,22.83516484,22.22710623,131.8063926,136.17767,Prospect Pl & Underhill Ave
3315,40.6847514,-73.99917254,46.26739927,46.77289377,176.9233791,173.7568286,Henry St & Degraw St
3075,40.70708701,-73.95796783,9.406593407,8.710622711,64.01533674,68.30389224,Division Ave & Marcy Ave
3661,40.66643931,-73.96055639,5.230769231,5.344322344,43.39589851,41.59050869,Montgomery St & Franklin Ave
3304,40.668127,-73.98377641,32.03296703,31.34065934,95.98129547,98.24229655,6 Ave & 9 St
3453,40.71335226,-73.94910336,28.54212454,28.46153846,129.4216601,130.3145566,Devoe St & Lorimer St
3335,40.6772744,-73.98282002,33.80952381,37.63003663,95.61787602,88.90753524,Union St & 4 Ave
3093,40.71745169,-73.95850939,108.1208791,113.1501832,510.5427701,487.6024712,N 6 St & Bedford Ave
3584,40.6707767,-73.9576801,35.27106227,34.71794872,98.70644141,100.8093996,Eastern Pkwy & Franklin Ave
3085,40.71469,-73.95739,31.87545788,32.34432234,143.8564489,140.8144431,Roebling St & N 4 St
3083,40.71247661,-73.94100005,33.52747253,33.18681319,71.55542632,71.89188256,Bushwick Ave & Powers St
343,40.69794,-73.96986848,24.66666667,28.85714286,86.32978699,76.73288144,Clinton Ave & Flushing Ave
467,40.68312489,-73.97895137,69.62271062,68.80586081,161.5313534,159.8457361,Dean St & 4 Ave
3663,40.67716489,-73.97382796,35.5018315,35.07326007,85.81216842,92.72736744,Sterling Pl & 7 Ave
3410,40.6864442,-73.98759104,27.8974359,28.5018315,184.3921407,177.9645677,Dean St & Hoyt St
406,40.69512845,-73.99595065,60.23076923,55.98534799,163.1455485,178.462618,Hicks St & Montague St
157,40.69089272,-73.99612349,54.64468864,55.93772894,245.0001636,241.0059488,Henry St & Atlantic Ave
418,40.70224,-73.982578,35.64468864,39.29304029,77.26030788,71.04894778,Front St & Gold St
3322,40.668603,-73.9904394,13.46886447,14.57142857,63.22507304,59.51149451,12 St & 4 Ave
3241,40.686203,-73.944694,20.30769231,19.88644689,42.71803653,43.24261349,Monroe St & Tompkins Ave
3604,40.6630619,-73.9538746,11.80586081,12.38095238,21.51200733,20.23372415,Rogers Ave & Sterling St
2002,40.716887,-73.963198,95.57142857,99.72893773,285.5880989,274.7338622,Wythe Ave & Metropolitan Ave
373,40.69331716,-73.95381995,14.56410256,16.07326007,59.78219557,57.55084067,Willoughby Ave & Walworth St
3297,40.6686627,-73.97988067,21.4029304,19.89377289,54.10363663,57.54393686,6 St & 7 Ave
3048,40.68402,-73.94977,13.60805861,13.50915751,65.81245448,69.14976036,Putnam Ave & Nostrand Ave
241,40.68981035,-73.97493121,40.96703297,38.54212454,130.0960024,134.2659079,DeKalb Ave & S Portland Ave
392,40.695065,-73.987167,63.03296703,65.87912088,239.9704393,241.8840584,Jay St & Tech Pl
3579,40.672695,-73.954131,19.38827839,19.26739927,77.67378771,78.35968547,Sterling Pl & Bedford Ave
3332,40.68199044,-73.99079025,21.02197802,21.35164835,81.23149863,79.11041631,Degraw St & Hoyt St
3648,40.69795032,-73.9707756,35.04029304,39.37728938,77.67917426,72.66824357,Flushing Ave & Vanderbilt Ave
3308,40.6861758,-73.99645295,34.33333333,34.71794872,141.9716687,140.7297456,Kane St & Clinton St
3121,40.74524768,-73.94733276,16.06959707,16.14652015,76.4596802,75.9391975,Jackson Ave & 46 Rd
3058,40.69237074,-73.93705428,16.6007326,16.15750916,31.76696435,32.24966197,Lewis Ave & Kosciuszko St
2000,40.70255088,-73.98940236,83.92307692,91.58608059,215.1892171,195.6348841,Front St & Washington St
3386,40.6809591,-73.99905709,25.76923077,25.49084249,133.2889747,133.4664817,1 Pl & Clinton St
2001,40.699773,-73.979927,8.73992674,10.15750916,35.61622646,31.65265881,Sands St & Navy St
3016,40.72036775,-73.96165073,119.0805861,127.967033,266.8661549,254.3259027,Kent Ave & N 7 St
3088,40.7160751,-73.952029,19.71428571,19.83516484,136.2062836,135.5361706,Union Ave & Jackson St
278,40.69766564,-73.98476437,21.63736264,21.42124542,125.1809334,121.5561373,Concord St & Bridge St
3115,40.73232194,-73.9550858,41.56410256,42.5970696,167.1910373,162.3549377,India St & Manhattan Ave
2005,40.70531194,-73.97100056,3.78021978,4.377289377,35.16266906,34.39001305,Railroad Ave & Kay Ave
437,40.68098339,-73.95004798,42.84249084,40.12820513,56.6502813,60.30429982,Macon St & Nostrand Ave
3599,40.66314,-73.9605695,30.55677656,32.23809524,42.91168631,40.52292826,Franklin Ave & Empire Blvd
3578,40.6741806,-73.9564947,16.96336996,16.60805861,67.97833267,69.1370735,Park Pl & Franklin Ave
3056,40.69072549,-73.95133465,15.6043956,15.21611722,48.71770647,48.97260411,Kosciuszko St & Nostrand Ave
3057,40.69128258,-73.9452416,19.33699634,19.23809524,58.40257476,58.5245225,Kosciuszko St & Tompkins Ave
3060,40.69425403,-73.94626915,14.52014652,14.71794872,49.51734601,49.38538167,Willoughby Ave & Tompkins Ave
3062,40.69539817,-73.94954908,17.30769231,17.74358974,49.15488537,47.90838037,Myrtle Ave & Marcy Ave
143,40.69239502,-73.99337909,63.72893773,63.67032967,227.085611,232.8578024,Clinton St & Joralemon St
3067,40.7016657,-73.9437303,19.98901099,21.71428571,58.36357067,55.09067806,Broadway & Whipple St
3055,40.6883337,-73.950916,16.73626374,16.27838828,33.74939496,35.08455751,Greene Ave & Nostrand Ave
3107,40.72311651,-73.95212324,77.91575092,78.23443223,322.9943217,321.9792675,Bedford Ave & Nassau Ave
389,40.71044554,-73.96525063,62.27838828,58.76556777,197.2762799,210.4132295,Broadway & Berry St
3053,40.6900815,-73.947915,12.4029304,11.81684982,34.52070267,35.60600023,Marcy Ave & Lafayette Ave
3463,40.73536706,-73.98797393,104.3369963,104.6190476,390.1596191,386.8441409,E 16 St & Irving Pl
3177,40.7867947,-73.977112,70.06593407,57.28571429,183.2315785,212.3000077,W 84 St & Broadway
3447,40.76703432,-73.9562273,26.12087912,26.21245421,69.70843521,69.41430879,E 71 St & 1 Ave
466,40.74395411,-73.99144871,152.7399267,154.047619,700.7566831,694.4887481,W 25 St & 6 Ave
474,40.7451677,-73.98683077,129.4615385,129.2783883,636.1579499,637.0018046,5 Ave & E 29 St
545,40.736502,-73.97809472,146.6227106,147.2417582,497.5648512,502.6378297,E 23 St & 1 Ave
2012,40.739445,-73.976806,95.21978022,93.89377289,309.6272534,310.8561455,E 27 St & 1 Ave
476,40.74394314,-73.97966069,122.0915751,121.7216117,451.4561408,451.8818896,E 31 St & 3 Ave
516,40.75206862,-73.96784384,49.65567766,50.16483516,221.0589083,219.7376304,E 47 St & 1 Ave
455,40.75001986,-73.96905301,83.08791209,83.47619048,162.5468999,162.1769296,1 Ave & E 44 St
3378,40.773763,-73.96222088,37.13186813,37.24908425,191.328377,193.1058457,E 76 St & Park Ave
266,40.72368361,-73.97574813,50.8021978,45.00732601,186.9379892,203.5366214,Avenue D & E 8 St
3147,40.77801203,-73.95407149,105.2967033,105.5787546,331.2101652,331.286735,E 85 St & 3 Ave
3243,40.75892386,-73.96226227,69.41025641,69.53113553,110.479724,110.2754342,E 58 St & 1 Ave
349,40.71850211,-73.98329859,57.49084249,56.82051282,248.3186213,237.194737,Rivington St & Ridge St
3660,40.74102151,-74.00138497,158.7948718,159.6373626,678.6524625,670.011758,W 16 St & 8 Ave
3583,40.6716493,-73.9631145,25.58974359,23.50549451,33.79070529,36.10999293,Eastern Pkwy & Washington Ave
3438,40.77224854,-73.95842135,35.41758242,35.52380952,227.3127062,226.916506,E 76 St & 3 Ave
3289,40.79017948,-73.97288918,39.10989011,35.66300366,207.3970991,230.7856921,W 90 St & Amsterdam Ave
528,40.74290902,-73.97706058,129.4285714,128.8315018,394.1623507,396.2334313,2 Ave & E 31 St
3063,40.69527008,-73.95238108,10.78021978,10.91208791,13.02094975,12.94289466,Nostrand Ave & Myrtle Ave
411,40.72228087,-73.97668709,55.83882784,55.6043956,212.0455843,215.9812377,E 6 St & Avenue D
3156,40.76663814,-73.95348296,83.70695971,83.96336996,109.0223692,108.5264389,E 72 St & York Ave
3101,40.72079821,-73.95484712,47.51648352,47.02197802,276.8102578,274.6081117,N 12 St & Bedford Ave
3081,40.711863,-73.944024,28.82783883,28.9010989,141.0254554,141.3599627,Graham Ave & Grand St
471,40.71286844,-73.95698119,50.28205128,50.50915751,147.6535219,146.8343499,Grand St & Havemeyer St
3613,40.745038,-73.957539,23.83882784,23.99267399,118.7301121,117.978445,Center Blvd & 48 Ave
3552,40.805973,-73.964928,35.17948718,28.05494505,76.95548745,96.65255685,W 113 St & Broadway
3347,40.6773429,-74.01275056,17.84981685,20.73992674,121.1106063,103.9316516,Van Brunt St & Wolcott St
3348,40.677236,-74.015665,14.94505495,16.01098901,50.47794522,47.01236673,Coffey St & Conover St
3388,40.6828003,-73.99990419,27.15750916,27.23809524,65.93655286,64.28822016,President St & Henry St
3408,40.6881529,-73.99520919,41.49450549,42.06227106,124.8975,123.2531013,Congress St & Clinton St
216,40.70037867,-73.99548059,23.44688645,19.42857143,89.38277176,110.3376363,Columbia Heights & Cranberry St
3180,40.69878,-73.99712,39.13919414,39.75824176,92.96791553,102.6848835,Brooklyn Bridge Park - Pier 2
3393,40.6794327,-74.00785041,9.703296703,10.26739927,59.56907382,55.13709122,Richards St & Delavan St
398,40.69165183,-73.9999786,68.13186813,74.09157509,104.2004058,97.43517276,Atlantic Ave & Furman St
3381,40.6777287,-73.99364123,17.75824176,18.25641026,80.88645107,79.35618461,3 St & Hoyt St
3422,40.6859296,-74.00242364,32.07692308,33.90842491,97.0598749,93.76211296,Columbia St & Degraw St
3396,40.6783563,-74.00014502,28.8974359,29.1025641,56.59920906,55.98509908,Clinton St & 4 Place
3112,40.72906,-73.95779,83.93406593,87.53113553,188.7722623,182.5301778,Milton St & Franklin St
3644,40.67581623,-74.01488185,6.626373626,7.549450549,23.0872489,19.91026723,Van Dyke St & Van Brunt St
3399,40.67260298,-73.98983002,16.90842491,17.78021978,82.78079603,77.78675968,7 St & 3 Ave
3330,40.6725058,-74.00494695,7.666666667,8.10989011,22.50688653,19.85534341,Henry St & Bay St
3392,40.6812117,-74.00860912,10.64468864,12.31501832,35.88808546,31.32146257,Commerce St & Van Brunt St
3344,40.679043,-74.011169,21.65201465,24.31501832,72.50623437,64.74801181,Pioneer St & Van Brunt St
3327,40.7877214,-73.94728331,10,10.01098901,113.8291168,112.5341522,3 Ave & E 100 St
3337,40.67363551,-74.01195556,7.263736264,9.054945055,54.01696926,45.77686071,Dwight St & Van Dyke St
3340,40.6753274,-74.0100698,7.402930403,8.490842491,57.41156426,50.2192805,Wolcott St & Dwight St
3074,40.70767788,-73.94016171,20.85714286,21.09157509,33.96370701,33.40717598,Montrose Ave & Bushwick Ave
3073,40.70691254,-73.95441667,11.79120879,11.47985348,33.17684934,34.00799788,Division Ave & Hooper St
3179,40.698617,-73.941342,10.68131868,10.84981685,42.26488547,41.18123949,Park Ave & Marcus Garvey Blvd
3342,40.6777748,-74.0094613,8.677655678,10.27106227,39.52593971,33.21966495,Pioneer St & Richards St
3172,40.7785669,-73.97754961,50.04761905,47.13186813,314.3776296,331.3044699,W 74 St & Columbus Ave
3394,40.6769993,-74.00647134,4.417582418,5.249084249,29.46245322,25.56192118,Columbia St & W 9 St
3313,40.6663181,-73.9854617,18.82783883,18.02930403,77.72925541,80.47437452,6 Ave & 12 St
3108,40.72557,-73.94434,46.48351648,46.45054945,73.78668461,73.56607459,Nassau Ave & Russell St
3082,40.71167351,-73.95141312,43.86080586,43.73260073,95.62258512,95.86603913,Hope St & Union Ave
3103,40.72153267,-73.95782357,11.87912088,12.05128205,208.616581,202.3359252,N 11 St & Wythe Ave
